datetime,wtr0.25,wtr1,wtr2,wtr2.5,wtr3,wtr4,wtr5,wtr6,wtr6.5
2023-10-15T06:30:00Z,NA,NA,1.16,NA,1.11,1.07,1.11,1.2,NA
2023-10-15T07:00:00Z,NA,NA,1.11,NA,1.11,1.07,1.11,1.2,NA
2023-10-15T07:30:00Z,NA,NA,1.03,NA,1.11,1.03,1.11,1.2,NA
2023-10-15T08:00:00Z,NA,NA,1.03,NA,1.07,1.03,1.07,1.16,NA
2023-10-15T08:30:00Z,NA,NA,1.07,NA,1.03,1.03,1.07,1.07,NA
2023-10-15T09:00:00Z,NA,NA,0.98,NA,1.03,0.94,1.07,1.11,NA
2023-10-15T09:30:00Z,NA,NA,0.98,NA,0.98,0.94,0.98,1.07,NA
2023-10-15T10:00:00Z,NA,NA,1.03,NA,1.03,0.94,0.98,1.03,NA
2023-10-15T10:30:00Z,NA,NA,0.98,NA,0.98,0.9,0.94,1.03,NA
2023-10-15T11:00:00Z,NA,NA,0.94,NA,0.98,0.94,0.94,1.03,NA
2023-10-15T11:30:00Z,NA,NA,0.94,NA,0.98,0.9,0.94,1.03,NA
2023-10-15T12:00:00Z,NA,NA,0.9,NA,0.94,0.86,0.98,1.03,NA
2023-10-15T12:30:00Z,NA,NA,0.9,NA,0.94,0.86,0.9,0.94,NA
2023-10-15T13:00:00Z,NA,NA,0.9,NA,0.9,0.86,0.9,0.9,NA
2023-10-15T13:30:00Z,NA,NA,0.86,NA,0.86,0.86,0.9,0.94,NA
2023-10-15T14:00:00Z,NA,NA,0.86,NA,0.9,0.81,0.86,0.9,NA
2023-10-15T14:30:00Z,NA,NA,0.81,NA,0.81,0.77,0.81,0.9,NA
2023-10-15T15:00:00Z,NA,NA,0.81,NA,0.86,0.73,0.81,0.86,NA
2023-10-15T15:30:00Z,NA,NA,0.81,NA,0.81,0.73,0.81,0.86,NA
2023-10-15T16:00:00Z,NA,NA,0.81,NA,0.81,0.77,0.77,0.9,NA
2023-10-15T16:30:00Z,NA,NA,1.28,NA,0.98,0.94,0.86,0.9,NA
2023-10-15T17:00:00Z,NA,NA,1.28,NA,1.03,0.9,0.94,0.94,NA
2023-10-15T17:30:00Z,NA,NA,1.37,NA,1.2,1.03,0.98,0.98,NA
2023-10-15T18:00:00Z,NA,NA,1.63,NA,1.24,1.11,1.07,1.07,NA
2023-10-15T18:30:00Z,NA,NA,1.63,NA,1.28,1.24,1.11,1.2,NA
2023-10-15T19:00:00Z,NA,NA,1.71,NA,1.37,1.28,1.24,1.24,NA
2023-10-15T19:30:00Z,NA,NA,1.76,NA,1.46,1.37,1.28,1.28,NA
2023-10-15T20:00:00Z,NA,NA,1.8,NA,1.54,1.37,1.37,1.37,NA
2023-10-15T20:30:00Z,NA,NA,1.84,NA,1.58,1.5,1.41,1.41,NA
2023-10-15T21:00:00Z,NA,NA,1.88,NA,1.58,1.54,1.46,1.46,NA
2023-10-15T21:30:00Z,NA,NA,1.88,NA,1.63,1.54,1.46,1.54,NA
2023-10-15T22:00:00Z,NA,NA,1.54,NA,1.54,1.46,1.46,1.54,NA
2023-10-15T22:30:00Z,NA,NA,1.46,NA,1.46,1.41,1.5,1.54,NA
2023-10-15T23:00:00Z,NA,NA,1.46,NA,1.46,1.41,1.46,1.54,NA
2023-10-15T23:30:00Z,NA,NA,1.46,NA,1.54,1.37,1.41,1.46,NA
2023-10-16T00:00:00Z,NA,NA,1.41,NA,1.46,1.37,1.41,1.46,NA
2023-10-16T00:30:00Z,NA,NA,1.37,NA,1.41,1.37,1.37,1.41,NA
2023-10-16T01:00:00Z,NA,NA,1.41,NA,1.41,1.37,1.41,1.46,NA
2023-10-16T01:30:00Z,NA,NA,1.41,NA,1.46,1.37,1.41,1.58,NA
2023-10-16T02:00:00Z,NA,NA,1.41,NA,1.41,1.33,1.41,1.54,NA
2023-10-16T02:30:00Z,NA,NA,1.41,NA,1.5,1.33,1.41,1.5,NA
2023-10-16T03:00:00Z,NA,NA,1.28,NA,1.46,1.33,1.41,1.5,NA
2023-10-16T03:30:00Z,NA,NA,1.2,NA,1.37,1.33,1.41,1.5,NA
2023-10-16T04:00:00Z,NA,NA,1.28,NA,1.24,1.16,1.28,1.5,NA
2023-10-16T04:30:00Z,NA,NA,1.24,NA,1.28,1.11,1.24,1.28,NA
2023-10-16T05:00:00Z,NA,NA,1.24,NA,1.24,1.2,1.24,1.28,NA
2023-10-16T05:30:00Z,NA,NA,1.2,NA,1.24,1.2,1.24,1.33,NA
2023-10-16T06:00:00Z,NA,NA,1.24,NA,1.24,1.2,1.2,1.37,NA
2023-10-16T06:30:00Z,NA,NA,1.2,NA,1.24,1.16,1.28,1.24,NA
2023-10-16T07:00:00Z,NA,NA,1.11,NA,1.2,1.16,1.24,1.28,NA
2023-10-16T07:30:00Z,NA,NA,1.2,NA,1.24,1.16,1.2,1.28,NA
2023-10-16T08:00:00Z,NA,NA,1.2,NA,1.2,1.11,1.2,1.24,NA
2023-10-16T08:30:00Z,NA,NA,1.16,NA,1.28,1.16,1.2,1.28,NA
2023-10-16T09:00:00Z,NA,NA,1.16,NA,1.24,1.16,1.16,1.24,NA
2023-10-16T09:30:00Z,NA,NA,1.24,NA,1.24,1.11,1.2,1.24,NA
2023-10-16T10:00:00Z,NA,NA,1.16,NA,1.2,1.11,1.2,1.28,NA
2023-10-16T10:30:00Z,NA,NA,1.2,NA,1.2,1.07,1.2,1.24,NA
2023-10-16T11:00:00Z,NA,NA,1.16,NA,1.16,1.07,1.11,1.2,NA
2023-10-16T11:30:00Z,NA,NA,1.2,NA,1.24,1.16,1.2,1.24,NA
2023-10-16T12:00:00Z,NA,NA,1.16,NA,1.16,1.11,1.16,1.24,NA
2023-10-16T12:30:00Z,NA,NA,1.16,NA,1.16,1.11,1.16,1.24,NA
2023-10-16T13:00:00Z,NA,NA,1.11,NA,1.2,1.11,1.11,1.2,NA
2023-10-16T13:30:00Z,NA,NA,1.11,NA,1.2,1.11,1.11,1.2,NA
2023-10-16T14:00:00Z,NA,NA,1.16,NA,1.2,1.11,1.07,1.2,NA
2023-10-16T14:30:00Z,NA,NA,1.11,NA,1.16,1.07,1.11,1.2,NA
2023-10-16T15:00:00Z,NA,NA,1.16,NA,1.2,1.11,1.11,1.2,NA
2023-10-16T15:30:00Z,NA,NA,1.11,NA,1.16,1.03,1.11,1.16,NA
2023-10-16T16:00:00Z,NA,NA,1.16,NA,1.2,1.11,1.11,1.11,NA
2023-10-16T16:30:00Z,NA,NA,1.63,NA,1.37,1.2,1.2,1.24,NA
2023-10-16T17:00:00Z,NA,NA,1.71,NA,1.46,1.28,1.2,1.24,NA
2023-10-16T17:30:00Z,NA,NA,1.8,NA,1.5,1.37,1.28,1.33,NA
2023-10-16T18:00:00Z,NA,NA,1.97,NA,1.58,1.46,1.37,1.46,NA
2023-10-16T18:30:00Z,NA,NA,2.06,NA,1.67,1.54,1.46,1.5,NA
2023-10-16T19:00:00Z,NA,NA,2.1,NA,1.67,1.63,1.58,1.58,NA
2023-10-16T19:30:00Z,NA,NA,2.14,NA,1.84,1.8,1.67,1.71,NA
2023-10-16T20:00:00Z,NA,NA,2.23,NA,1.88,1.8,1.67,1.71,NA
2023-10-16T20:30:00Z,NA,NA,2.23,NA,2.06,1.88,1.76,1.88,NA
2023-10-16T21:00:00Z,NA,NA,2.19,NA,2.06,1.93,1.84,1.93,NA
2023-10-16T21:30:00Z,NA,NA,2.19,NA,2.06,1.93,1.84,1.97,NA
2023-10-16T22:00:00Z,NA,NA,1.88,NA,1.88,1.8,1.84,1.88,NA
2023-10-16T22:30:00Z,NA,NA,1.84,NA,1.93,1.84,1.88,1.97,NA
2023-10-16T23:00:00Z,NA,NA,1.88,NA,1.93,1.8,1.84,1.93,NA
2023-10-16T23:30:00Z,NA,NA,1.88,NA,1.93,1.84,1.84,1.88,NA
2023-10-17T00:00:00Z,NA,NA,1.84,NA,1.93,1.8,1.8,1.93,NA
2023-10-17T00:30:00Z,NA,NA,1.84,NA,1.84,1.8,1.8,1.84,NA
2023-10-17T01:00:00Z,NA,NA,1.76,NA,1.8,1.71,1.8,1.88,NA
2023-10-17T01:30:00Z,NA,NA,1.76,NA,1.8,1.76,1.76,1.84,NA
2023-10-17T02:00:00Z,NA,NA,1.76,NA,1.8,1.71,1.8,1.8,NA
2023-10-17T02:30:00Z,NA,NA,1.76,NA,1.76,1.76,1.76,1.84,NA
2023-10-17T03:00:00Z,NA,NA,1.76,NA,1.8,1.71,1.76,1.8,NA
2023-10-17T03:30:00Z,NA,NA,1.76,NA,1.76,1.63,1.71,1.8,NA
2023-10-17T04:00:00Z,NA,NA,1.71,NA,1.76,1.67,1.76,1.8,NA
2023-10-17T04:30:00Z,NA,NA,1.71,NA,1.76,1.67,1.71,1.8,NA
2023-10-17T05:00:00Z,NA,NA,1.71,NA,1.8,1.71,1.71,1.8,NA
2023-10-17T05:30:00Z,NA,NA,1.71,NA,1.76,1.67,1.71,1.76,NA
2023-10-17T06:00:00Z,NA,NA,1.71,NA,1.76,1.63,1.71,1.76,NA
2023-10-17T06:30:00Z,NA,NA,1.67,NA,1.71,1.67,1.67,1.8,NA
2023-10-17T07:00:00Z,NA,NA,1.71,NA,1.71,1.58,1.71,1.71,NA
2023-10-17T07:30:00Z,NA,NA,1.67,NA,1.67,1.63,1.67,1.71,NA
2023-10-17T08:00:00Z,NA,NA,1.71,NA,1.71,1.63,1.67,1.76,NA
2023-10-17T08:30:00Z,NA,NA,1.67,NA,1.67,1.58,1.67,1.71,NA
2023-10-17T09:00:00Z,NA,NA,1.67,NA,1.71,1.63,1.71,1.76,NA
2023-10-17T09:30:00Z,NA,NA,1.67,NA,1.71,1.63,1.67,1.71,NA
2023-10-17T10:00:00Z,NA,NA,1.67,NA,1.71,1.58,1.63,1.71,NA
2023-10-17T10:30:00Z,NA,NA,1.63,NA,1.67,1.58,1.67,1.76,NA
2023-10-17T11:00:00Z,NA,NA,1.63,NA,1.67,1.58,1.67,1.71,NA
2023-10-17T11:30:00Z,NA,NA,1.63,NA,1.67,1.58,1.63,1.63,NA
2023-10-17T12:00:00Z,NA,NA,1.67,NA,1.63,1.58,1.58,1.67,NA
2023-10-17T12:30:00Z,NA,NA,1.58,NA,1.67,1.54,1.63,1.67,NA
2023-10-17T13:00:00Z,NA,NA,1.58,NA,1.67,1.54,1.58,1.67,NA
2023-10-17T13:30:00Z,NA,NA,1.63,NA,1.63,1.54,1.63,1.67,NA
2023-10-17T14:00:00Z,NA,NA,1.58,NA,1.63,1.58,1.63,1.63,NA
2023-10-17T14:30:00Z,NA,NA,1.63,NA,1.58,1.54,1.54,1.63,NA
2023-10-17T15:00:00Z,NA,NA,1.63,NA,1.63,1.54,1.58,1.67,NA
2023-10-17T15:30:00Z,NA,NA,1.63,NA,1.67,1.54,1.54,1.63,NA
2023-10-17T16:00:00Z,NA,NA,1.63,NA,1.63,1.54,1.54,1.58,NA
2023-10-17T16:30:00Z,NA,NA,1.84,NA,1.71,1.63,1.58,1.63,NA
2023-10-17T17:00:00Z,NA,NA,2.19,NA,1.8,1.71,1.67,1.71,NA
2023-10-17T17:30:00Z,NA,NA,2.23,NA,1.93,1.88,1.71,1.8,NA
2023-10-17T18:00:00Z,NA,NA,2.36,NA,2.06,1.93,1.84,1.88,NA
2023-10-17T18:30:00Z,NA,NA,2.49,NA,2.06,1.97,1.97,2.01,NA
2023-10-17T19:00:00Z,NA,NA,2.49,NA,2.14,2.06,2.01,2.06,NA
2023-10-17T19:30:00Z,NA,NA,2.57,NA,2.23,2.06,2.01,2.06,NA
2023-10-17T20:00:00Z,NA,NA,2.57,NA,2.31,2.14,2.06,2.14,NA
2023-10-17T20:30:00Z,NA,NA,2.61,NA,2.36,2.19,2.14,2.23,NA
2023-10-17T21:00:00Z,NA,NA,2.57,NA,2.31,2.23,2.19,2.27,NA
2023-10-17T21:30:00Z,NA,NA,2.53,NA,2.36,2.23,2.27,2.27,NA
2023-10-17T22:00:00Z,NA,NA,2.31,NA,2.31,2.19,2.23,2.31,NA
2023-10-17T22:30:00Z,NA,NA,2.36,NA,2.36,2.27,2.23,2.31,NA
2023-10-17T23:00:00Z,NA,NA,2.36,NA,2.31,2.27,2.27,2.4,NA
2023-10-17T23:30:00Z,NA,NA,2.36,NA,2.36,2.19,2.27,2.36,NA
2023-10-18T00:00:00Z,NA,NA,2.31,NA,2.36,2.23,2.27,2.31,NA
2023-10-18T00:30:00Z,NA,NA,2.27,NA,2.27,2.23,2.23,2.31,NA
2023-10-18T01:00:00Z,NA,NA,2.27,NA,2.27,2.14,2.27,2.31,NA
2023-10-18T01:30:00Z,NA,NA,2.23,NA,2.23,2.14,2.27,2.31,NA
2023-10-18T02:00:00Z,NA,NA,2.19,NA,2.23,2.14,2.23,2.27,NA
2023-10-18T02:30:00Z,NA,NA,2.19,NA,2.19,2.14,2.19,2.23,NA
2023-10-18T03:00:00Z,NA,NA,2.19,NA,2.19,2.1,2.19,2.27,NA
2023-10-18T03:30:00Z,NA,NA,2.14,NA,2.19,2.06,2.1,2.19,NA
2023-10-18T04:00:00Z,NA,NA,2.1,NA,2.14,2.06,2.1,2.14,NA
2023-10-18T04:30:00Z,NA,NA,2.1,NA,2.14,2.01,2.06,2.1,NA
2023-10-18T05:00:00Z,NA,NA,2.1,NA,2.1,2.01,2.06,2.14,NA
2023-10-18T05:30:00Z,NA,NA,2.06,NA,2.1,2.01,2.06,2.14,NA
2023-10-18T06:00:00Z,NA,NA,2.06,NA,2.14,2.01,2.06,2.1,NA
2023-10-18T06:30:00Z,NA,NA,2.01,NA,2.01,1.97,1.97,2.14,NA
2023-10-18T07:00:00Z,NA,NA,2.01,NA,2.01,1.97,2.01,2.06,NA
2023-10-18T07:30:00Z,NA,NA,2.01,NA,1.97,1.93,1.93,2.06,NA
2023-10-18T08:00:00Z,NA,NA,1.97,NA,1.97,1.93,1.97,2.01,NA
2023-10-18T08:30:00Z,NA,NA,1.97,NA,1.97,1.93,1.93,2.01,NA
2023-10-18T09:00:00Z,NA,NA,1.93,NA,1.93,1.84,1.88,1.97,NA
2023-10-18T09:30:00Z,NA,NA,1.88,NA,1.93,1.84,1.84,1.97,NA
2023-10-18T10:00:00Z,NA,NA,1.88,NA,1.97,1.84,1.88,1.93,NA
2023-10-18T10:30:00Z,NA,NA,1.88,NA,1.88,1.8,1.84,1.93,NA
2023-10-18T11:00:00Z,NA,NA,1.8,NA,1.8,1.76,1.84,1.88,NA
2023-10-18T11:30:00Z,NA,NA,1.8,NA,1.84,1.76,1.8,1.84,NA
2023-10-18T12:00:00Z,NA,NA,1.76,NA,1.8,1.76,1.8,1.84,NA
2023-10-18T12:30:00Z,NA,NA,1.76,NA,1.76,1.67,1.8,1.84,NA
2023-10-18T13:00:00Z,NA,NA,1.71,NA,1.76,1.67,1.76,1.8,NA
2023-10-18T13:30:00Z,NA,NA,1.71,NA,1.76,1.63,1.76,1.8,NA
2023-10-18T14:00:00Z,NA,NA,1.76,NA,1.76,1.67,1.71,1.76,NA
2023-10-18T14:30:00Z,NA,NA,1.67,NA,1.76,1.63,1.67,1.8,NA
2023-10-18T15:00:00Z,NA,NA,1.71,NA,1.71,1.63,1.71,1.71,NA
2023-10-18T15:30:00Z,NA,NA,1.67,NA,1.76,1.58,1.67,1.71,NA
2023-10-18T16:00:00Z,NA,NA,1.67,NA,1.67,1.58,1.63,1.67,NA
2023-10-18T16:30:00Z,NA,NA,2.1,NA,1.8,1.76,1.67,1.76,NA
2023-10-18T17:00:00Z,NA,NA,1.88,NA,1.8,1.67,1.76,1.76,NA
2023-10-18T17:30:00Z,NA,NA,1.93,NA,1.84,1.71,1.71,1.76,NA
2023-10-18T18:00:00Z,NA,NA,2.01,NA,1.84,1.76,1.76,1.8,NA
2023-10-18T18:30:00Z,NA,NA,1.97,NA,1.93,1.8,1.8,1.8,NA
2023-10-18T19:00:00Z,NA,NA,2.1,NA,2.01,1.88,1.8,1.84,NA
2023-10-18T19:30:00Z,NA,NA,2.19,NA,2.14,1.97,1.93,1.93,NA
2023-10-18T20:00:00Z,NA,NA,2.23,NA,2.06,1.93,1.84,1.93,NA
2023-10-18T20:30:00Z,NA,NA,2.27,NA,2.19,2.06,1.97,2.01,NA
2023-10-18T21:00:00Z,NA,NA,2.31,NA,2.1,2.01,2.01,2.06,NA
2023-10-18T21:30:00Z,NA,NA,2.23,NA,2.14,2.01,2.01,2.06,NA
2023-10-18T22:00:00Z,NA,NA,2.01,NA,2.06,1.93,2.01,2.1,NA
2023-10-18T22:30:00Z,NA,NA,2.06,NA,2.06,1.97,2.1,2.06,NA
2023-10-18T23:00:00Z,NA,NA,2.01,NA,2.06,1.93,1.97,2.06,NA
2023-10-18T23:30:00Z,NA,NA,2.01,NA,2.06,1.97,2.01,2.01,NA
2023-10-19T00:00:00Z,NA,NA,2.06,NA,2.01,1.93,2.06,2.01,NA
2023-10-19T00:30:00Z,NA,NA,1.93,NA,2.06,1.93,1.93,2.06,NA
2023-10-19T01:00:00Z,NA,NA,1.93,NA,1.97,1.88,1.97,1.97,NA
2023-10-19T01:30:00Z,NA,NA,1.97,NA,2.01,1.93,1.97,2.01,NA
2023-10-19T02:00:00Z,NA,NA,1.97,NA,2.01,1.88,1.93,2.06,NA
2023-10-19T02:30:00Z,NA,NA,1.93,NA,1.97,1.84,1.93,2.01,NA
2023-10-19T03:00:00Z,NA,NA,1.88,NA,1.97,1.88,1.88,1.97,NA
2023-10-19T03:30:00Z,NA,NA,1.93,NA,1.97,1.84,1.88,1.97,NA
2023-10-19T04:00:00Z,NA,NA,1.93,NA,1.93,1.88,1.88,1.93,NA
2023-10-19T04:30:00Z,NA,NA,1.88,NA,1.97,1.84,1.88,1.93,NA
2023-10-19T05:00:00Z,NA,NA,1.93,NA,1.93,1.84,1.93,1.93,NA
2023-10-19T05:30:00Z,NA,NA,1.93,NA,1.88,1.8,1.84,1.93,NA
2023-10-19T06:00:00Z,NA,NA,1.84,NA,1.93,1.8,1.84,1.93,NA
2023-10-19T06:30:00Z,NA,NA,1.88,NA,1.88,1.84,1.84,1.93,NA
2023-10-19T07:00:00Z,NA,NA,1.88,NA,1.88,1.8,1.84,1.88,NA
2023-10-19T07:30:00Z,NA,NA,1.84,NA,1.84,1.76,1.84,1.88,NA
2023-10-19T08:00:00Z,NA,NA,1.8,NA,1.88,1.8,1.8,1.88,NA
2023-10-19T08:30:00Z,NA,NA,1.8,NA,1.84,1.76,1.84,1.88,NA
2023-10-19T09:00:00Z,NA,NA,1.8,NA,1.88,1.76,1.8,1.8,NA
2023-10-19T09:30:00Z,NA,NA,1.84,NA,1.84,1.76,1.8,1.88,NA
2023-10-19T10:00:00Z,NA,NA,1.8,NA,1.84,1.76,1.8,1.84,NA
2023-10-19T10:30:00Z,NA,NA,1.8,NA,1.8,1.76,1.8,1.84,NA
2023-10-19T11:00:00Z,NA,NA,1.8,NA,1.76,1.71,1.8,1.84,NA
2023-10-19T11:30:00Z,NA,NA,1.8,NA,1.76,1.71,1.76,1.8,NA
2023-10-19T12:00:00Z,NA,NA,1.76,NA,1.84,1.71,1.76,1.8,NA
2023-10-19T12:30:00Z,NA,NA,1.71,NA,1.76,1.67,1.71,1.8,NA
2023-10-19T13:00:00Z,NA,NA,1.76,NA,1.76,1.67,1.71,1.84,NA
2023-10-19T13:30:00Z,NA,NA,1.76,NA,1.8,1.71,1.76,1.76,NA
2023-10-19T14:00:00Z,NA,NA,1.76,NA,1.76,1.71,1.76,1.8,NA
2023-10-19T14:30:00Z,NA,NA,1.76,NA,1.76,1.67,1.71,1.8,NA
2023-10-19T15:00:00Z,NA,NA,1.76,NA,1.8,1.63,1.71,1.76,NA
2023-10-19T15:30:00Z,NA,NA,1.71,NA,1.76,1.63,1.71,1.76,NA
2023-10-19T16:00:00Z,NA,NA,1.76,NA,1.71,1.67,1.63,1.76,NA
2023-10-19T16:30:00Z,NA,NA,2.1,NA,1.84,1.8,1.71,1.76,NA
2023-10-19T17:00:00Z,NA,NA,2.27,NA,1.88,1.8,1.8,1.84,NA
2023-10-19T17:30:00Z,NA,NA,2.36,NA,2.06,1.93,1.84,1.93,NA
2023-10-19T18:00:00Z,NA,NA,2.49,NA,2.14,2.01,1.93,1.93,NA
2023-10-19T18:30:00Z,NA,NA,2.57,NA,2.19,2.1,2.01,2.06,NA
2023-10-19T19:00:00Z,NA,NA,2.61,NA,2.27,2.19,2.14,2.14,NA
2023-10-19T19:30:00Z,NA,NA,2.66,NA,2.36,2.31,2.19,2.19,NA
2023-10-19T20:00:00Z,NA,NA,2.66,NA,2.4,2.31,2.27,2.27,NA
2023-10-19T20:30:00Z,NA,NA,2.66,NA,2.49,2.4,2.31,2.36,NA
2023-10-19T21:00:00Z,NA,NA,2.66,NA,2.53,2.36,2.31,2.36,NA
2023-10-19T21:30:00Z,NA,NA,2.66,NA,2.49,2.36,2.36,2.44,NA
2023-10-19T22:00:00Z,NA,NA,2.31,NA,2.44,2.31,2.44,2.44,NA
2023-10-19T22:30:00Z,NA,NA,2.31,NA,2.31,2.31,2.36,2.49,NA
2023-10-19T23:00:00Z,NA,NA,2.27,NA,2.31,2.23,2.36,2.36,NA
2023-10-19T23:30:00Z,NA,NA,2.27,NA,2.31,2.23,2.31,2.36,NA
2023-10-20T00:00:00Z,NA,NA,2.27,NA,2.31,2.19,2.27,2.31,NA
2023-10-20T00:30:00Z,NA,NA,2.23,NA,2.23,2.19,2.27,2.31,NA
2023-10-20T01:00:00Z,NA,NA,2.27,NA,2.31,2.19,2.23,2.31,NA
2023-10-20T01:30:00Z,NA,NA,2.23,NA,2.23,2.19,2.23,2.27,NA
2023-10-20T02:00:00Z,NA,NA,2.19,NA,2.27,2.23,2.23,2.27,NA
2023-10-20T02:30:00Z,NA,NA,2.23,NA,2.19,2.14,2.19,2.27,NA
2023-10-20T03:00:00Z,NA,NA,2.19,NA,2.19,2.14,2.19,2.27,NA
2023-10-20T03:30:00Z,NA,NA,2.19,NA,2.23,2.1,2.14,2.23,NA
2023-10-20T04:00:00Z,NA,NA,2.19,NA,2.23,2.1,2.19,2.23,NA
2023-10-20T04:30:00Z,NA,NA,2.14,NA,2.19,2.14,2.14,2.19,NA
2023-10-20T05:00:00Z,NA,NA,2.14,NA,2.19,2.1,2.19,2.19,NA
2023-10-20T05:30:00Z,NA,NA,2.19,NA,2.14,2.06,2.14,2.19,NA
2023-10-20T06:00:00Z,NA,NA,2.1,NA,2.14,2.06,2.14,2.19,NA
2023-10-20T06:30:00Z,NA,NA,2.1,NA,2.1,2.06,2.1,2.19,NA
2023-10-20T07:00:00Z,NA,NA,2.1,NA,2.14,2.06,2.06,2.14,NA
2023-10-20T07:30:00Z,NA,NA,2.06,NA,2.1,2.01,2.06,2.14,NA
2023-10-20T08:00:00Z,NA,NA,2.01,NA,2.06,1.97,2.06,2.14,NA
2023-10-20T08:30:00Z,NA,NA,2.06,NA,2.1,2.01,2.06,2.1,NA
2023-10-20T09:00:00Z,NA,NA,2.01,NA,2.06,2.01,2.06,2.1,NA
2023-10-20T09:30:00Z,NA,NA,2.01,NA,2.01,1.93,1.97,2.06,NA
2023-10-20T10:00:00Z,NA,NA,1.97,NA,2.01,1.93,2.01,2.06,NA
2023-10-20T10:30:00Z,NA,NA,2.01,NA,2.01,1.97,1.97,2.06,NA
2023-10-20T11:00:00Z,NA,NA,1.97,NA,1.97,1.88,1.97,2.06,NA
2023-10-20T11:30:00Z,NA,NA,1.93,NA,1.93,1.88,1.93,2.01,NA
2023-10-20T12:00:00Z,NA,NA,1.97,NA,1.97,1.88,1.97,2.01,NA
2023-10-20T12:30:00Z,NA,NA,1.97,NA,1.93,1.88,1.93,1.97,NA
2023-10-20T13:00:00Z,NA,NA,1.93,NA,1.97,1.84,1.88,2.01,NA
2023-10-20T13:30:00Z,NA,NA,1.88,NA,1.88,1.8,1.93,1.97,NA
2023-10-20T14:00:00Z,NA,NA,1.88,NA,1.93,1.84,1.88,1.93,NA
2023-10-20T14:30:00Z,NA,NA,1.93,NA,1.93,1.8,1.84,1.97,NA
2023-10-20T15:00:00Z,NA,NA,1.93,NA,1.93,1.84,1.88,1.93,NA
2023-10-20T15:30:00Z,NA,NA,1.93,NA,1.97,1.8,1.84,1.93,NA
2023-10-20T16:00:00Z,NA,NA,1.88,NA,1.88,1.8,1.84,1.93,NA
2023-10-20T16:30:00Z,NA,NA,2.14,NA,2.01,1.88,1.84,1.93,NA
2023-10-20T17:00:00Z,NA,NA,2.4,NA,2.1,2.01,1.97,1.97,NA
2023-10-20T17:30:00Z,NA,NA,2.57,NA,2.14,2.01,2.01,2.06,NA
2023-10-20T18:00:00Z,NA,NA,2.57,NA,2.27,2.14,2.1,2.14,NA
2023-10-20T18:30:00Z,NA,NA,2.7,NA,2.31,2.19,2.14,2.14,NA
2023-10-20T19:00:00Z,NA,NA,2.74,NA,2.36,2.31,2.23,2.27,NA
2023-10-20T19:30:00Z,NA,NA,2.74,NA,2.44,2.36,2.31,2.36,NA
2023-10-20T20:00:00Z,NA,NA,2.74,NA,2.49,2.36,2.31,2.36,NA
2023-10-20T20:30:00Z,NA,NA,2.79,NA,2.57,2.4,2.31,2.36,NA
2023-10-20T21:00:00Z,NA,NA,2.79,NA,2.61,2.49,2.53,2.57,NA
2023-10-20T21:30:00Z,NA,NA,2.74,NA,2.53,2.44,2.44,2.53,NA
2023-10-20T22:00:00Z,NA,NA,2.44,NA,2.53,2.44,2.53,2.57,NA
2023-10-20T22:30:00Z,NA,NA,2.4,NA,2.4,2.31,2.36,2.49,NA
2023-10-20T23:00:00Z,NA,NA,2.4,NA,2.44,2.36,2.36,2.44,NA
2023-10-20T23:30:00Z,NA,NA,2.36,NA,2.44,2.4,2.4,2.4,NA
2023-10-21T00:00:00Z,NA,NA,2.4,NA,2.44,2.31,2.36,2.44,NA
2023-10-21T00:30:00Z,NA,NA,2.36,NA,2.36,2.31,2.31,2.4,NA
2023-10-21T01:00:00Z,NA,NA,2.36,NA,2.36,2.31,2.36,2.44,NA
2023-10-21T01:30:00Z,NA,NA,2.36,NA,2.36,2.27,2.31,2.4,NA
2023-10-21T02:00:00Z,NA,NA,2.36,NA,2.4,2.31,2.4,2.53,NA
2023-10-21T02:30:00Z,NA,NA,2.36,NA,2.44,2.27,2.27,2.44,NA
2023-10-21T03:00:00Z,NA,NA,2.31,NA,2.36,2.27,2.31,2.4,NA
2023-10-21T03:30:00Z,NA,NA,2.27,NA,2.31,2.23,2.36,2.36,NA
2023-10-21T04:00:00Z,NA,NA,2.31,NA,2.31,2.23,2.31,2.4,NA
2023-10-21T04:30:00Z,NA,NA,2.27,NA,2.27,2.23,2.31,2.36,NA
2023-10-21T05:00:00Z,NA,NA,2.23,NA,2.23,2.14,2.23,2.31,NA
2023-10-21T05:30:00Z,NA,NA,2.23,NA,2.27,2.23,2.23,2.23,NA
2023-10-21T06:00:00Z,NA,NA,2.14,NA,2.23,2.14,2.14,2.23,NA
2023-10-21T06:30:00Z,NA,NA,2.14,NA,2.19,2.1,2.1,2.23,NA
2023-10-21T07:00:00Z,NA,NA,2.19,NA,2.19,2.14,2.19,2.23,NA
2023-10-21T07:30:00Z,NA,NA,2.14,NA,2.23,2.1,2.23,2.19,NA
2023-10-21T08:00:00Z,NA,NA,2.1,NA,2.19,2.1,2.14,2.23,NA
2023-10-21T08:30:00Z,NA,NA,2.1,NA,2.1,2.06,2.06,2.23,NA
2023-10-21T09:00:00Z,NA,NA,2.1,NA,2.14,2.1,2.14,2.19,NA
2023-10-21T09:30:00Z,NA,NA,2.14,NA,2.14,2.06,2.06,2.14,NA
2023-10-21T10:00:00Z,NA,NA,2.06,NA,2.14,2.06,2.06,2.19,NA
